,Unnamed: 0.3,Unnamed: 0,Video,Timestamp,Transcript at Timestamp,Score,category 1 of text,"category 2 of text (subcategory, if applicable)",emotion of comedian at timestamp,action of comedian at timestamp,gesticulating,buildup vs punchline,link,Unnamed: 0.1,Unnamed: 0.2,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
99,99,99,,1:58,They just stamp your hand like you at a club.,1,pop culture,audience,amused,standing,yes,buildup,,99,22,1.048935201,1.147334391,-0.273570573,-1.311545367,1.234133658,-1.982261305,1.267256385,-1.143530562,0.549343832,-0.276705344,0.032236458,-0.131439729,-0.160187045
100,100,100,,2:03,"You'll be like, ""I was in already.""",1,pop culture,audience,amused,miming,yes,punchline,,100,23,1.1111771,1.086468062,-0.211963963,-1.334828703,1.098745984,-2.039549937,1.255757273,-1.199405194,0.565924682,-0.185426805,-0.005150923,0.003098569,-0.144846144
101,101,101,,2:15,"At Risky Airlines, all our pilots are bad apples.",1,imitation,,amused,standing,no,punchline,,101,24,0.956333419,1.253619891,-0.230709819,-0.971962965,1.64410671,-1.857730163,1.188282417,-1.244895147,0.138127377,-0.55389932,0.020129749,-0.258253129,-0.083149021
102,102,102,,0:00,god help us the bike helmet laws are you kidding me any man in this room over the age of 40 knows this when you were 12 or 13,0,audience,sarcasm,amused,walking,no,buildup  ,https://www.youtube.com/watch?v=4vSOKh8u-Aw&ab_channel=TimGrable,102,0,0.91662111,1.002156934,-0.972330726,-0.782710322,2.117381809,-1.60341819,1.071806483,-0.862082503,0.069299955,-0.426272004,0.235838663,-0.142851565,-0.623439644
103,103,103,,0:10,if you actually showed up for a bike ride with your friends wearing a helmet,1,sarcasm,audience,normal,walking,no,buildup,,103,1,1.048737988,1.423849839,-0.673600611,-0.913670089,1.780549108,-1.731394762,0.875673401,-0.960143455,-0.173107639,-0.630666544,0.430573501,-0.219196337,-0.257604398
104,104,104,,0:16,you needed the helmet to keep your head from caving anyway your friends were pelting you with rocks,1,sarcasm,audience,amused,standing,no,punchline,,104,2,0.996686373,1.356590282,-0.74032585,-0.953864178,1.792379521,-1.802940952,0.952038762,-0.76414689,-0.000408654,-0.58112317,0.417935824,-0.24668207,-0.426138997
105,105,105,,0:21,hey dorkwad what's with the plastic hat,1,one man conversation,sarcasm,normal,miming ,yes,punchline,,105,3,1.045045561,1.427132675,-0.651085791,-0.897871302,1.746903328,-1.843493271,0.898957001,-0.80638864,-0.067916162,-0.691725291,0.343758739,-0.20353859,-0.299778257
106,106,106,,0:26,okay that's it chee-chee-chee you dented my basket I am telling my mom man,1,imitation,,annoyed,miming ,yes,punchline,,106,4,1.000638312,1.305042904,-0.822352234,-0.990335688,1.821581393,-1.791093438,0.860865501,-0.750153698,0.021250185,-0.638620893,0.507102872,-0.207772168,-0.316153047
107,107,107,,0:33,I grew up in America before the lawyers took it over and ruined it if a kid maimed himself we called that childhood and if he was stupid in the process of maiming himself,0,sarcasm,stereotype,normal,normal,no,buildup,,107,5,0.922516355,1.079761983,-0.850807335,-0.713967571,2.167333198,-1.595744543,0.964149581,-0.899505331,-0.147111518,-0.633181793,0.329454535,-0.166664854,-0.456232706
108,108,108,,0:43,his father punched him for being stupid,1,unexpected,stereotype,normal,walking,no,punchline,,108,6,1.033318937,1.215454472,-0.80104122,-0.769579899,1.870896477,-1.596066537,1.067713057,-1.205853006,-0.329704644,-0.519442623,0.198267103,0.19000245,-0.353964566
109,109,109,,0:48,someone told me when I was 12 I don't know who but somebody said get yourself a a canning jar find some dry ice put it in that jar put the lid on it ,0,personal ,,normal,walking,yes,buildup,,109,7,0.920269947,1.052687012,-0.787439537,-0.525447277,2.136749837,-1.42386379,1.192000939,-1.000614082,-0.358427918,-0.609590793,0.189454061,-0.012805998,-0.772972401
110,110,110,,0:56,it will blow up,1,unexpected,,normal,walking,no,buildup,,110,8,1.022027011,0.965677744,-0.463504925,0.154664495,1.175792357,-1.5594437,1.469869142,-1.175030026,-0.439284741,0.148692047,-1.133643778,0.89551698,-1.061332605
111,111,111,,0:59,I'm 12 I said cool where'd you get dry ice at the ice cream man one day,1,one man conversation,personal,normal,walking,no,buildup,,111,9,0.992372249,1.152521768,-0.83983821,-0.676984992,1.822672388,-1.757606794,1.269815675,-0.872173378,-0.086216389,-0.367732278,-0.004944859,0.129307501,-0.76119268
112,112,112,,1:03,one day I hear the ice cream man coming down my street I run out there with my jar ,0,personal ,,normal,walking,yes,buildup,,112,10,0.777533954,1.013415705,-0.825206882,-0.646462297,2.108064706,-1.549024019,1.181324944,-0.749763097,-0.261568382,-0.692040052,0.45649098,0.0309093,-0.84367486
113,113,113,,1:07,I ask him you got any dry ice he says what are you going to do with it I say I am going to put it in the jar put the lid on and ,0,one man conversation,personal,normal,standing,yes,buildup,,113,11,0.894197594,1.054186072,-0.973865028,-0.850269421,2.082063598,-1.520106002,1.066880078,-0.927658573,-0.062632608,-0.497769425,0.398876741,-0.065443465,-0.598459563
114,114,114,,1:11,it is going to explode ,1,unexpected,one man conversation,normal,standing,no,buildup,,114,12,0.998900447,1.256110204,-0.807264721,-0.718889667,1.795463046,-1.678647752,1.247488575,-1.029582853,-0.064862473,-0.343746389,-0.17345791,0.165267774,-0.646778282
115,115,115,,1:14,ice cream man says cool here is your dry ice ,1,unexpected,one man conversation,normal,standing,yes,punchline,,115,13,1.034708509,1.262350726,-0.856875045,-1.045555345,1.950744063,-1.486887941,0.883199485,-0.926758953,0.023747788,-0.710651057,0.434377114,-0.260613071,-0.301786275
116,116,116,,1:17,that is the america I grew up in,1,stereotype,unexpected,serious,standing,yes,punchline,,116,14,1.292383313,1.530027631,-0.544560636,-0.858545807,1.057886671,-2.243684693,0.869420975,-1.004451694,-0.086194902,-0.005726423,-0.042600327,0.134482361,-0.098436468
117,117,117,,1:26,that night my mother sat at the kitchen table picking shards of glass out of my forehead when ,1,personal ,sarcasm,normal,walking,no,buildup,,117,15,1.048330691,1.306265714,-0.809431355,-1.002379824,1.792697049,-1.568022921,1.049939999,-0.960744894,-0.219423905,-0.648650638,0.463902653,-0.067504919,-0.384977648
118,118,118,,1:33,my father walked in said how that happened someone told me you put dry ice in a jar so that it would blow up,0,one man conversation,personal,normal,standing,no,buildup,,118,16,1.023559587,1.175974731,-0.744980263,-0.603272142,1.9933524,-1.52981498,1.056756011,-1.142029546,-0.433818029,-0.671997472,0.165707188,0.176683915,-0.466121399
119,119,119,,1:41,so knowing that you stood staring at that jar until it blew up in your face,1,imitation,one man conversation,annoyed,miming ,yes,buildup,,119,17,1.112521027,1.372576508,-0.754149074,-0.842110411,1.579515654,-1.788102025,1.230673083,-0.946019551,-0.0526754,-0.380104776,-0.054254508,0.1033907,-0.581261227
120,120,120,,1:49,I said yep he said am I raising a moron ,1,imitation,unexpected,annoyed,miming ,yes,punchline,,120,18,1.197201281,1.83943591,-0.364510348,-1.007521673,1.151651448,-1.82438565,0.898859909,-1.142445568,-0.201157914,-0.412277468,0.139260647,-0.135873009,-0.138237565
121,121,121,,1:57,I never did it again that would have been really stupid ,1,sarcasm,personal,laughing,walking,yes,buildup,,121,19,1.003164133,1.396624885,-0.742569285,-0.970471843,1.596598432,-1.982235916,1.067131688,-0.680590412,-0.038953745,-0.497097784,0.307941614,-0.128588303,-0.330953464
122,122,122,,2:01,that's how you learn not to do something it hurts real bad ,0,audience,sarcasm,amused,walking,no,buildup,,122,20,0.99342922,1.287361114,-0.736657272,-0.873772355,1.900500552,-1.682663915,0.853571128,-1.000541125,-0.20562372,-0.803089545,0.398288406,0.040213719,-0.171016205
123,123,123,,2:05,pain was given to us by God as a wonderful teaching tool ,1,sarcasm,audience,amused,walking,no,buildup,,123,21,0.876832662,0.995736996,-0.9712785,-0.849412469,2.20775112,-1.37298327,1.114699777,-0.837985272,-0.048732351,-0.681829165,0.288823797,-0.188024614,-0.533598711
124,124,124,,2:09,we're the most pain adverse Society in the world I'm not an advocate for pain I'm just telling you it's a part of life get over it,0,audience,,amused,walking,no,buildup,,124,22,0.905625481,0.947948937,-0.923480448,-0.689934152,2.17698043,-1.562371797,1.039399359,-0.905075591,-0.262096713,-0.680228281,0.373093909,0.028713311,-0.448574446
125,125,125,,2:17,my nephew's coming by one day ten years old I look at him I said oh my gosh where's he going my sister said rollerblading,0,personal ,,normal,walking,no,buildup,,125,23,0.882753779,0.973262561,-0.937225558,-0.799051554,2.227942556,-1.2708373,1.126530975,-0.890144628,-0.23303887,-0.830903065,0.341310344,-0.094249693,-0.496349547
126,126,126,,2:23,honestly I thought he was going to disarm a nuclear device,1,sarcasm,personal,normal,standing,yes,punchline,,126,24,0.985615255,1.272348751,-0.820293715,-1.020121039,1.852595924,-1.581716219,0.899888198,-0.985451065,-0.204171088,-0.721636214,0.603867261,-0.054579275,-0.226346774
127,127,127,,2:27,he looked like the Michelin Man all foam rubber and plastic ,1,pop reference,personal,normal,standing,yes,punchline,,127,25,1.028497906,1.373307011,-0.663550754,-0.868351182,1.834691418,-1.676091594,0.939266464,-0.927765572,-0.351882988,-0.698288104,0.473878189,-0.236222869,-0.227487926
128,128,128,,2:30,she said I don't want him to get hurt out there hurt ,0,personal ,,normal,standing,no,buildup,,128,26,1.039317081,1.356479572,-0.762536585,-1.051731688,1.859248256,-1.442049723,0.896141637,-1.176568685,-0.224768503,-0.671777054,0.379278695,-0.136721809,-0.064311194
129,129,129,,2:32,my god he ccould take a semi truck at 80 miles an hour,1,sarcasm,unexpected,annoyed,standing,yes,punchline,,129,27,1.080026781,1.429726463,-0.712641797,-1.121985088,1.723131855,-1.494206173,0.792261853,-1.118482321,-0.133205938,-0.819965918,0.493349021,-0.029387768,-0.08862097
130,130,130,,2:36,falling on the concrete is supposed to hurt,0,audience,,annoyed,walking,no,buildup,,130,28,1.038883421,1.179605235,-0.816304842,-0.852632623,1.973835854,-1.675280393,0.866417489,-0.997452848,-0.196956483,-0.717845621,0.340644647,-0.010679593,-0.132234244
131,131,131,,2:39,it's your incentive to learn to stay upright on the roller blades,1,audience,sarcasm,annoyed,standing,yes,punchline,,131,29,0.909756924,1.003111804,-0.945109728,-0.845544054,2.268676375,-1.329284029,0.799302726,-1.088709547,-0.156473075,-0.751270011,0.431696449,-0.128529159,-0.167624674
132,132,132,,3:37,car seats we didn't have car seats you have a car seats,0,personal,,annoyed,walking,no,buildup  ,https://www.youtube.com/watch?v=4vSOKh8u-Aw&ab_channel=TimGrable,132,0,0.907807,0.583312177,-1.306339403,-1.023903708,2.123969389,-1.464864682,1.052358911,-0.516248057,0.180965345,-0.644358288,0.613108127,-0.031636398,-0.474170413
133,133,133,,3:39,"Did you have a car seat? No you did not. You walked inyour mother's car, weren't you? You weren't even belted in.  ",0,audience,,annoyed,standing,yes,buildup,,133,1,0.879846876,1.04801688,-0.991308451,-0.956736068,2.048401108,-1.448836782,1.200489548,-0.834465603,0.009952216,-0.636755001,0.28262966,-0.044947739,-0.556286643
134,134,134,,3:43,she would be driving and I would be walking around the backseat looking out the window. ,1,personal,,normal,miming,yes,punchline,,134,2,1.067058769,1.421205515,-0.758303939,-1.092508036,1.750792557,-1.571149268,0.860525178,-1.040261873,-0.118445758,-0.666851381,0.457481514,-0.172247752,-0.137295529
135,135,135,,3:48,My mom took a turn one day and I flew out the back door,1,personal,sarcasm,normal,standing,yes,punchline,,135,3,1.127879747,1.603380403,-0.516516975,-0.899703275,1.605255893,-1.759806688,0.790524563,-1.089266654,-0.266199623,-0.643234905,0.276885117,-0.178086127,-0.051111474
136,136,136,,3:52,I layed in the streets and she drove 5 blocks before she even knew that I was even missing,1,personal,sarcasm,annoyed,walking,no,buildup,,136,4,1.017342913,1.133419491,-0.95133187,-1.073197863,1.98674837,-1.444255541,0.917963228,-1.015413739,-0.062363865,-0.623277718,0.493709964,-0.25584713,-0.123496241
137,137,137,,3:56,Then she pulls up and she did not even get out of the car. ,0,personal,,amused,standing,no,buildup,,137,5,1.0696979,1.280527755,-0.829618072,-0.962703332,1.859495128,-1.698529209,0.982800104,-0.827250756,-0.093246228,-0.635771286,0.295200985,-0.293985451,-0.146617539
138,138,138,,4:00,She rolls the window down and says what are you doing in the middle of the street? I'm late!,1,one man conversation,unexpected,angry,miming,yes,punchline,,138,6,1.070522515,1.506031512,-0.646885087,-1.016164166,1.772911703,-1.493156381,0.969581571,-0.819293664,-0.068043212,-0.749684276,0.359309261,-0.620401029,-0.264728748
139,139,139,https://www.youtube.com/watch?v=LdNPr5MBpks&ab_channel=NetflixIsAJoke,0:00,You need a black friend.,1,audience,personal,serious,standing,No,buildup,,139,0,0.813800096,1.220887789,-0.753645166,-1.470312226,1.582309684,-1.544636176,1.324599235,-0.740311726,0.251096706,-0.737714484,0.444864297,-0.343017597,-0.047920434
140,140,140,,0:04,You need a black friend.,1,audience,personal,serious,walking,No,buildup,,140,1,0.804026509,1.040671364,-0.734880538,-1.479786887,1.654449585,-1.598993567,1.392680542,-0.574963042,0.459121486,-0.738725253,0.292501457,-0.284082562,-0.232019094
141,141,141,,0:08,It's 2019.,0,audience,personal,serious,walking,No,buildup,,141,2,1.07583781,0.753602787,-0.844209113,-1.194953211,1.252963253,-1.937453036,1.634076595,-0.840145639,0.327765378,-0.116164444,-0.13456118,0.395716969,-0.37247617
142,142,142,,0:10,If you don't have a black friend...,0,audience,personal,normal,walking,No,buildup,,142,3,1.036778624,0.944752673,-0.727910223,-1.304477322,1.203220291,-1.995192417,1.470449936,-0.980717042,0.32293429,-0.027924961,0.091011502,0.242926821,-0.275852173
143,143,143,,0:13,you're the problem.,1,audience,unexpected,amused,standing,No,punchline,,143,4,1.149815463,1.001953395,-0.557519207,-1.1585247,1.240851721,-2.052723705,1.295945879,-1.169391271,0.352409425,-0.090075595,-0.027558849,0.216564281,-0.201746836
144,144,144,,0:22,"But if you don't have one, I understand. I understand.",1,audience,sarcasm,normal,walking,No,buildup,,144,5,0.96334252,1.053499633,-0.745133067,-1.391564659,1.456303912,-1.736939816,1.322870803,-0.957710872,0.039398,-0.332152096,0.69579575,-0.153510067,-0.214200042
145,145,145,,0:26,It's scary.,1,personal,stereotype,serious,standing,No,punchline,,145,6,0.94578523,1.231132514,-0.666105898,-1.381107117,1.436143159,-1.807036397,1.12373498,-1.035225665,0.223968927,-0.421297439,0.418960132,-0.326649512,0.257697088
146,146,146,,0:32,It is.,0,personal,,serious,standing,No,buildup,,146,7,0.839793889,0.992713546,-1.015033352,-1.03111457,1.848104387,-1.724365254,1.429306622,-0.628197195,0.153760572,-0.159729216,0.052169151,-0.537748865,-0.219659715
147,147,147,,0:33,Because of how we've been portrayed. Right?,0,personal,,normal,walking,Yes,buildup,,147,8,0.82325924,1.127812692,-1.04915317,-1.529328921,1.711327029,-1.136037494,1.131561555,-0.449075642,0.225732577,-0.622260833,0.902563679,-0.49436494,-0.642035772
148,148,148,,0:37,"Black people have always been portrayed as sinister, menacing, a threat.",0,personal,,normal,walking,No,buildup,,148,9,0.760280068,0.626591239,-1.264109005,-1.011381039,2.290720908,-1.312175772,1.077603189,-0.485737625,0.207942442,-0.535870935,0.548462232,-0.407500109,-0.494825593
149,149,149,,0:42,Yeah.,0,personal,,normal,walking,No,buildup,,149,10,0.885152317,0.624326212,-1.412775289,-1.273721955,2.050962568,-0.948398038,1.305562427,-0.296478811,0.078367688,-0.280819235,0.58891288,-0.607340272,-0.713750494
150,150,150,,0:43,I don't know if you've heard about this story in Chicago.,0,personal,,serious,walking,No,buildup,,150,11,0.895676976,0.951722234,-1.139041793,-1.241633012,1.904854038,-1.487262178,1.098086124,-0.321951534,0.163497845,-0.605365786,0.697287454,-0.411908863,-0.503961504
151,151,151,,0:46,"A black security guard, right, at a club...",0,personal,,serious,walking,No,buildup,,151,12,0.889186938,1.405314864,-0.605291778,-0.943278558,1.780145303,-1.366213208,0.930292563,-1.265453828,-0.636460917,-0.418677776,0.839700556,-0.354324457,-0.254939703
152,152,152,,0:49,There was a shooting.,0,personal,,serious,walking,No,buildup,,152,13,0.816653346,0.799620144,-1.22906275,-1.199437398,1.973950777,-0.816488175,1.513228599,-0.737563292,-0.617710112,-0.571942825,0.664699179,-0.199590493,-0.396357
153,153,153,,0:50,The black security guard apprehended the shooter.,0,personal,,serious,standing,Yes,buildup,,153,14,0.75736506,1.150311322,-1.043843352,-1.523596318,1.669009395,-1.149182698,1.378120217,-0.198352281,0.334985374,-0.786944129,0.520720979,-0.677420092,-0.431173477
154,154,154,,0:54,"The cops show up, shoot the black security guard.",0,personal,,serious,standing,Yes,buildup,,154,15,0.905705592,1.16273471,-1.043300282,-1.407923017,1.898977726,-1.111100242,1.085234646,-0.849665832,-0.065421853,-0.707550245,0.601380614,-0.376162295,-0.092909521
155,155,155,,0:58,Yeah. 'Cause all they saw was a black man.,0,personal,,serious,standing,No,buildup,,155,16,0.906727775,1.117143137,-0.883469597,-1.294889618,2.028432698,-0.85259503,1.083941236,-0.652516724,-0.092271648,-0.95064191,0.703788435,-0.519709052,-0.593939702
156,156,156,,1:02,Why can't we be the good guy?,0,personal,sarcasm,annoyed,standing,Yes,buildup,,156,17,1.182819477,0.889563247,-0.833284986,-1.345076669,1.193652339,-1.91118772,1.375886374,-0.914478079,0.508763133,-0.137983841,0.16159928,0.21548987,-0.385762426
157,157,157,,1:12,"Black people, we need a better publicist.",1,personal,unexpected,normal,standing,No,punchline,,157,18,0.896887244,1.170995403,-0.660265751,-1.387299956,1.654138028,-1.567243695,1.131147354,-1.03504801,0.032295695,-0.722348172,0.582543001,-0.211900118,0.116098977
